Time,theta
0.0,0.7853981633974483
0.001,0.7853970085528337
0.002,0.7853935444065653
0.003,0.7853877715438972
0.004,0.7853796905552693
0.005,0.7853693020363053
0.006,0.7853566065878093
0.007,0.7853416048157639
0.008,0.7853242973313277
0.009000000000000001,0.7853046847508327
0.010000000000000002,0.7852827676957818
0.011000000000000003,0.7852585467928462
0.012000000000000004,0.7852320226738637
0.013000000000000005,0.7852031959758357
0.014000000000000005,0.7851720673409248
0.015000000000000006,0.7851386374164531
0.016000000000000007,0.7851029068548993
0.017000000000000008,0.7850648763138968
0.01800000000000001,0.7850245464562313
0.01900000000000001,0.7849819179498387
0.02000000000000001,0.7849369914678028
0.02100000000000001,0.7848897676883531
0.022000000000000013,0.7848402472948627
0.023000000000000013,0.7847884309758465
0.024000000000000014,0.7847343194249586
0.025000000000000015,0.7846779133409906
0.026000000000000016,0.7846192134278692
0.027000000000000017,0.7845582203946548
0.028000000000000018,0.7844949349555389
0.02900000000000002,0.7844293578298422
0.03000000000000002,0.7843614897420131
0.03100000000000002,0.7842913314216254
0.03200000000000002,0.7842188836033764
0.03300000000000002,0.7841441470270855
0.03400000000000002,0.7840671224376914
0.035000000000000024,0.7839878105852515
0.036000000000000025,0.783906212224939
0.037000000000000026,0.7838223281170419
0.03800000000000003,0.7837361590269609
0.03900000000000003,0.7836477057252077
0.04000000000000003,0.7835569689874033
0.04100000000000003,0.7834639495942766
0.04200000000000003,0.7833686483316621
0.04300000000000003,0.7832710659904991
0.04400000000000003,0.7831712033668294
0.04500000000000003,0.7830690612617961
0.046000000000000034,0.7829646404816419
0.047000000000000035,0.7828579418377077
0.048000000000000036,0.7827489661464309
0.04900000000000004,0.7826377142293439
0.05000000000000004,0.7825241869130731
0.05100000000000004,0.7824083850293367
0.05200000000000004,0.782290309414944
0.05300000000000004,0.7821699609117935
0.05400000000000004,0.7820473403668717
0.05500000000000004,0.7819224486322519
0.05600000000000004,0.7817952865650926
0.057000000000000044,0.7816658550276364
0.058000000000000045,0.7815341548872088
0.059000000000000045,0.7814001870162165
0.060000000000000046,0.7812639522921466
0.06100000000000005,0.7811254515975654
0.06200000000000005,0.7809846858201168
0.06300000000000004,0.7808416558525215
0.06400000000000004,0.7806963625925758
0.06500000000000004,0.7805488069431502
0.06600000000000004,0.7803989898121888
0.06700000000000005,0.7802469121127077
0.06800000000000005,0.7800925747627943
0.06900000000000005,0.779935978685606
0.07000000000000005,0.7797771248093696
0.07100000000000005,0.7796160140673796
0.07200000000000005,0.779452647397998
0.07300000000000005,0.7792870257446529
0.07400000000000005,0.7791191500558375
0.07500000000000005,0.7789490212851097
0.07600000000000005,0.7787766403910904
0.07700000000000005,0.7786020083374636
0.07800000000000006,0.7784251260929748
0.07900000000000006,0.7782459946314303
0.08000000000000006,0.7780646149316968
0.08100000000000006,0.7778809879777001
0.08200000000000006,0.7776951147584249
0.08300000000000006,0.7775069962679134
0.08400000000000006,0.7773166335052651
0.08500000000000006,0.7771240274746359
0.08600000000000006,0.7769291791852374
0.08700000000000006,0.7767320896513363
0.08800000000000006,0.7765327598922537
0.08900000000000007,0.7763311909323645
0.09000000000000007,0.7761273838010968
0.09100000000000007,0.7759213395329313
0.09200000000000007,0.7757130591674009
0.09300000000000007,0.7755025437490898
0.09400000000000007,0.7752897943276335
0.09500000000000007,0.7750748119577175
0.09600000000000007,0.7748575976990779
0.09700000000000007,0.7746381526164998
0.09800000000000007,0.7744164777798177
0.09900000000000007,0.7741925742639146
0.10000000000000007,0.773966443148722
0.10100000000000008,0.7737380855192189
0.10200000000000008,0.7735075024654319
0.10300000000000008,0.7732746950824348
0.10400000000000008,0.7730396644703482
0.10500000000000008,0.7728024117343392
0.10600000000000008,0.7725629379846208
0.10700000000000008,0.7723212443364523
0.10800000000000008,0.7720773319101384
0.10900000000000008,0.771831201831029
0.11000000000000008,0.7715828552295195
0.11100000000000008,0.77133229324105
0.11200000000000009,0.7710795170061056
0.11300000000000009,0.7708245276702155
0.11400000000000009,0.7705673263839538
0.11500000000000009,0.7703079143029384
0.11600000000000009,0.7700462925878319
0.11700000000000009,0.7697824624043403
0.11800000000000009,0.769516424923214
0.11900000000000009,0.7692481813202471
0.12000000000000009,0.7689777327762775
0.1210000000000001,0.7687050804771867
0.1220000000000001,0.7684302256139002
0.1230000000000001,0.768153169382387
0.1240000000000001,0.7678739129836599
0.12500000000000008,0.7675924576237755
0.12600000000000008,0.767308804513834
0.12700000000000009,0.7670229548699796
0.12800000000000009,0.7667349099134003
0.1290000000000001,0.7664446708703281
0.1300000000000001,0.766152238972039
0.1310000000000001,0.7658576154548533
0.1320000000000001,0.7655608015601356
0.1330000000000001,0.7652617985342949
0.1340000000000001,0.7649606076287848
0.1350000000000001,0.7646572301001038
0.1360000000000001,0.7643516672097951
0.1370000000000001,0.7640439202244472
0.1380000000000001,0.7637339904156942
0.1390000000000001,0.7634218790602155
0.1400000000000001,0.7631075874397365
0.1410000000000001,0.7627911168410286
0.1420000000000001,0.7624724685559097
0.1430000000000001,0.7621516438812442
0.1440000000000001,0.7618286441189437
0.1450000000000001,0.7615034705759667
0.1460000000000001,0.7611761245643195
0.1470000000000001,0.7608466074010564
0.1480000000000001,0.7605149204082797
0.1490000000000001,0.7601810649131406
0.1500000000000001,0.7598450422478391
0.1510000000000001,0.7595068537496246
0.1520000000000001,0.7591665007607962
0.1530000000000001,0.7588239846287034
0.1540000000000001,0.7584793067057461
0.1550000000000001,0.7581324683493755
0.1560000000000001,0.757783470922094
